,Word,Senses,Glosa,PoS,SynsetPoS
3409,territorial,1,comportamento territorial,a,glg-30-02409500-a
3410,territorial,1,aves fortemente territoriais,a,glg-30-02409500-a
3411,non_territorial,1,unha especie non territorial,a,glg-30-02409712-a
3412,termoplástico,2,os materiais termoplásticos poden quentar e arrefriar unha e outra vez sen sufrir ningún cambio químico apreciable,a,glg-30-02409849-a
3413,termoendurecible,1,as resinas e os plásticos de fenol eran os materias termoendurecibles sintéticos orixinais,a,glg-30-02410156-a
3414,groso,1,unha táboa grosa,a,glg-30-02410393-a
3415,groso,1,un sándwich groso,a,glg-30-02410393-a
3416,groso,1,estender unha grosa capa de manteiga,a,glg-30-02410393-a
3417,groso,1,unha capa grosa de po,a,glg-30-02410393-a
3418,groso,1,mantas quentes e grosas,a,glg-30-02410393-a
3419,fino,1,arame fino,a,glg-30-02412164-a
3420,fino,1,unha blusa de seda fina,a,glg-30-02412164-a
3421,fino,1,unha fina capa de pintura,a,glg-30-02412164-a
3422,espeso,1,crema espesa,a,glg-30-02415390-a
3423,espeso,1,sopa espesa,a,glg-30-02415390-a
3424,espeso,1,fume espeso,a,glg-30-02415390-a
3425,espeso,1,néboa espesa,a,glg-30-02415390-a
3426,raro,4,o ar é raro en grandes altitudes,a,glg-30-02417301-a
3427,raro,4,unha sopa rara,a,glg-30-02417301-a
3428,raro,4,leite en po desnatado é moito máis raro que o leite enteiro,a,glg-30-02417301-a
3429,raro,4,aceite raro,a,glg-30-02417301-a
3430,considerado,2,xoga un papel considerado,a,glg-30-02418872-a
3431,desconsiderado,2,o debate converteuse nunha discusión desconsiderada,a,glg-30-02420530-a
3432,coidado,3,unha persoa coidada,a,glg-30-02422685-a
3433,descoidado,3,descoidado e pouco coidado nos seus hábitos persoais,a,glg-30-02424254-a
3434,descoidado,3,un cuarto descoidado,a,glg-30-02424254-a
3435,descoidado,3,desordenado e descoidado cos cartos,a,glg-30-02424254-a
3436,amañado,1,o director era un home moi ben amañado,a,glg-30-02427087-a
3437,amañado,1,o seu cabalo estaba sempre amañado,a,glg-30-02427087-a
3438,descoidado,3,tiña un aspecto descoidado cunha barba de dous días,a,glg-30-02428377-a
3439,descoidado,3,cabelo descoidado,a,glg-30-02428377-a
3440,peiteado,2,co pelo peiteado para un lado,a,glg-30-02429066-a
3441,despeiteado,1,"estaba sucio e despeiteado, coa roupa medio abotoada",a,glg-30-02429182-a
3442,despeiteado,1,cabelo salvaxe e despeiteado,a,glg-30-02429182-a
3443,de_madeira,1,muros de madeira,a,glg-30-02429571-a
3444,sen_madeira,1,un barco sen madeira,a,glg-30-02430002-a
3445,entoado,1,prata entoada,a,glg-30-02430096-a
3446,atonal,1,a súa voz mecánica e atonal,a,glg-30-02430238-a
3447,con_lingüeta,1,zapatos con lingüeta,a,glg-30-02430355-a
3448,sen_lingüeta,1,mocasíns sen lingüeta,a,glg-30-02430659-a
3449,con_filtro,1,tabaco con filtro,a,glg-30-02430756-a
3450,sen_filtro,1,tabaco sen filtro,a,glg-30-02431619-a
3451,canso,1,as nais están cansas debido aos choros dos seus bebes,a,glg-30-02431728-a
3452,canso,1,está demasiado canso para comer,a,glg-30-02431728-a
3453,descansado,1,volveu descansado das súas vacacións,a,glg-30-02434605-a
3454,tolerable,1,polo menos este clima é tolerable,a,glg-30-02435026-a
3455,dentado,1,serra dentada,a,glg-30-02438346-a
3456,desdentado,1,a maioría das aves son desdentadas,a,glg-30-02439582-a
3457,desdentado,1,unha vella harpía desdentada,a,glg-30-02439582-a
3458,superior,3,o andel superior,a,glg-30-02439949-a
3459,inferior,2,a gabeta inferior,a,glg-30-02440691-a
3460,lateral,1,o cerco lateral,a,glg-30-02441215-a
3461,lateral,1,o alpendre lateral,a,glg-30-02441215-a
3462,baleiro,3,un tarro baleiro,a,glg-30-02442082-a
3463,sen_fondo,1,o pixama sen fondo consiste simplemente nunha longa abertura de arriba para abaixo situada na parte frontal,a,glg-30-02443005-a
3464,de_arriba_para_abaixo,1,unha análise de arriba para abaixo podería comezar mirando as tendencias macroeconómicas,a,glg-30-02443155-a
3465,de_arriba_para_abaixo,1,é unha programación de arriba para abaixo,a,glg-30-02443155-a
3466,de_abaixo_para_arriba,1,analizador gramatical de abaixo para arriba,a,glg-30-02443406-a
3467,de_abaixo_para_arriba,1,un proceso de lectura de abaixo para arriba,a,glg-30-02443406-a
3468,ecuatorial,1,África ecuatorial,a,glg-30-02443623-a
3469,polar,1,rexións polares,a,glg-30-02444147-a
3470,intestado,1,morreu intestado,a,glg-30-02444894-a
3471,intestado,1,propiedade intestada,a,glg-30-02444894-a
3472,duro,6,carne dura,a,glg-30-02445636-a
3473,tenro,2,carne tenra,a,glg-30-02446651-a
3474,forte,4,as fortes plantas dos seus pés,a,glg-30-02447344-a
3475,sensible,4,pés sensibles,a,glg-30-02448166-a
3476,duro,2,personaxe duro,a,glg-30-02448437-a
3477,tenro,1,un corazón tenro,a,glg-30-02448889-a
3478,tenro,1,un sorriso tenro,a,glg-30-02448889-a
3479,tenro,1,amor tenro,a,glg-30-02448889-a
3480,tenro,1,memorias tenras,a,glg-30-02448889-a
3481,tenro,1,é unha nai moi tenra,a,glg-30-02448889-a
3482,tóxico,1,sufriron unha exposición a substancias tóxicas,a,glg-30-02449430-a
3483,intratable,1,disposición intratable,a,glg-30-02451951-a
3484,intratable,1,dor intratable,a,glg-30-02451951-a
3485,intratable,1,é o problema máis intratable da nosa era,a,glg-30-02451951-a
3486,intratable,1,metal intratable,a,glg-30-02451951-a
3487,detectable,1,un leito detectable,a,glg-30-02453323-a
3488,detectable,1,o curso detectable dunha parede antiga,a,glg-30-02453323-a
3489,indetectable,1,unha fonte indetectable,a,glg-30-02453492-a
3490,con_pegadas,1,neve con pegadas recentes de coello,a,glg-30-02453616-a
3491,sen_pegadas,1,o prado nevado sen pegadas,a,glg-30-02454081-a
3492,intransitado,1,estradas intransitadas,a,glg-30-02454482-a
3493,estilizado,4,o seu cabelo estilizado,a,glg-30-02454750-a
3494,sen_cortar,1,guedellas sen cortar,a,glg-30-02455069-a
3495,perturbador,1,áreas perturbadoras,a,glg-30-02455297-a
3496,perturbador,1,caeu nun sono perturbador,a,glg-30-02455297-a
3497,perturbador,1,unha expresión perturbadora,a,glg-30-02455297-a
3498,perturbador,1,adolescentes perturbadores,a,glg-30-02455297-a
3499,imperturbable,1,parecía imperturbable con respecto a dúbidas de calquera tipo,a,glg-30-02459109-a
3500,imperturbable,1,durme de xeito imperturbable,a,glg-30-02459109-a
3501,verdadeiro,1,a historia é verdadeira,a,glg-30-02460502-a
3502,verdadeiro,1,é indesexable crer nunha proposición cando non hai motivo para supor que é verdadeira (B. Russell),a,glg-30-02460502-a
3503,verdadeiro,1,o verdadeiro significado da afirmación,a,glg-30-02460502-a
3504,falso,2,deu un falso testemuño baixo xuramento,a,glg-30-02461723-a
3505,falso,2,falsos contos de valentía,a,glg-30-02461723-a
3506,confiado,2,"grandes ollos marróns, verdadeiros e confiados (Nordhoff & Hall)",a,glg-30-02462619-a
3507,desconfiado,1,un home da natureza desconfiada,a,glg-30-02463154-a
3508,desconfiado,1,a miña experiencia... noutros campos da lei fíxome desconfiado en relación ás regras básicas xerais (B. N. Cardozo),a,glg-30-02463154-a
3509,desconfiado,1,superintendencia atenta e desconfiada (Thomas Jefferson),a,glg-30-02463154-a
3510,fiable,2,un relato fiable,a,glg-30-02464693-a
3511,fiable,2,un compañeiro experimentado e fiable para viaxar,a,glg-30-02464693-a
3512,non_fiable,1,persoa non fiable,a,glg-30-02466111-a
3513,metido,1,mantas ben metidas,a,glg-30-02467108-a
3514,metido,1,unha camisa extravagante sometida,a,glg-30-02467108-a
3515,non_metido,1,a folla veu non metida,a,glg-30-02467241-a
3516,non_metido,1,a fronte da camisa non metida por dentro do pantalón,a,glg-30-02467241-a
3517,típico,1,a típica rapaza galega,a,glg-30-02468635-a
3518,típico,1,a típica comunidade suburbana,a,glg-30-02468635-a
3519,típico,1,o típico propietario dun coche conduce unha media de 16.09344 quilómetros ao ano,a,glg-30-02468635-a
3520,típico,1,unha pintura típica da escola impresionista,a,glg-30-02468635-a
3521,típico,1,o típico poema romántico,a,glg-30-02468635-a
3522,típico,1,un caso típico de artrite,a,glg-30-02468635-a
3523,atípico,1,unha clase de brións atípicos,a,glg-30-02469928-a
3524,atípico,1,o comportamento atípico non é o tipo de resposta que podemos esperar dos nenos,a,glg-30-02469928-a
3525,por_baixo_da_cabeza,1,un paso situado por baixo da cabeza,a,glg-30-02470531-a
3526,por_baixo_da_cabeza,1,trazado por baixo da cabeza,a,glg-30-02470531-a
3527,por_riba_da_cabeza,1,un paso situado por riba da cabeza,a,glg-30-02470734-a
3528,por_riba_da_cabeza,1,un golpe por riba da cabeza,a,glg-30-02470734-a
3529,superficie,1,materiais da superficie da lúa,a,glg-30-02471091-a
3530,subsolo,2,materiais do subsolo da lúa,a,glg-30-02471782-a
3531,elevado,1,unha travesía elevada,a,glg-30-02472563-a
3532,somerxible,1,bomba somerxible,a,glg-30-02472693-a
3533,somerxible,1,prancha eléctrica somerxible,a,glg-30-02472693-a
3534,choroso,1,ollos chorosos,a,glg-30-02473141-a
3535,choroso,1,súplicas chorosas,a,glg-30-02473141-a
3536,sindical,1,movemento sindical,a,glg-30-02474191-a
3537,sindical,1,negociacións sindicais,a,glg-30-02474191-a
3538,non_sindical,1,carpinteiros non sindicais,a,glg-30-02474674-a
3539,non_sindical,1,contratista non sindical,a,glg-30-02474674-a
3540,unido,2,presentouse como unha fronte unida,a,glg-30-02475855-a
3541,dividido,1,as opinións son divididas,a,glg-30-02478749-a
3542,adnato,1,un cáliz adnato ao ovario,a,glg-30-02483386-a
3543,connato,1,unha flor de tomate connata,a,glg-30-02483540-a
3544,ascendente,1,o avión fixo un movemento ascendente,a,glg-30-02484208-a
3545,ascendente,1,a escaleira ascendente,a,glg-30-02484208-a
3546,ascendente,1,unha planta ascendente,a,glg-30-02484208-a
3547,en_alza,1,un mercado en alza,a,glg-30-02486932-a
3548,á_baixa,1,un mercado á baixa,a,glg-30-02487244-a
3549,á_baixa,1,os rendementos están á baixa,a,glg-30-02487244-a
3550,clímax,1,o desenvolvemento dun clímax,a,glg-30-02487718-a
3551,anticlímax,1,todo o que pasou despois do descubrimento do asasino foi un anticlímax,a,glg-30-02487906-a
3552,luxoso,1,el apareceu vestido con roupa de bo corte... e cun luxoso sombreiro de feltro (New Yorker),a,glg-30-02488118-a
3553,traducible,1,os seus libros son facilmente traducibles,a,glg-30-02489092-a
3554,intraducible,1,linguaxe intraducible,a,glg-30-02489312-a
3555,intraducible,1,arte intraducible,a,glg-30-02489312-a
3556,ungulado,2,"os cabalos e outros animais teñen cascos, son animais ungulados",a,glg-30-02489485-a
3557,ungulado,1,animais ungulados,a,glg-30-02489745-a
3558,arriba,1,deitado boca arriba,a,glg-30-02490170-a
3559,arriba,1,o sol está arriba,a,glg-30-02490170-a
3560,abaixo,1,deitado boca abaixo,a,glg-30-02491961-a
3561,abaixo,1,a lúa está abaixo,a,glg-30-02491961-a
3562,do_fondo,1,ela cruzou para a cadeira do fondo facendo que o actor principal virase as costas para a público,a,glg-30-02493700-a
3563,de_enriba,1,o cuarto do piso de arriba (ou de enriba),a,glg-30-02493951-a
3564,de_abaixo,1,o teléfono do andar de abaixo (ou de embaixo),a,glg-30-02494092-a
3565,externo,2,áreas residenciais externas,a,glg-30-02494594-a
3566,céntrico,1,Manhattan é céntrico,a,glg-30-02494716-a
3567,céntrico,1,os delincuentes vagan polas rúas céntricas,a,glg-30-02494716-a
3568,mal_usado,1,un rise das palabras mal usadas pero acaba chorando polos talentos mal usados,a,glg-30-02495346-a
3569,útil,3,un traballo útil,a,glg-30-02495922-a
3570,útil,3,un membro útil da sociedade,a,glg-30-02495922-a
3571,inútil,1,unha cociña chea de aparellos inútiles,a,glg-30-02497141-a
3572,utópico,1,futuro utópico,a,glg-30-02497938-a
3573,utópico,1,idealistas utópicos,a,glg-30-02497938-a
3574,utópico,1,recoñeceu a natureza das súas esperanzas utópicas,a,glg-30-02497938-a
3575,distópico,1,a SIDA é un dos fenómenos distópicos das sociedades globalizadas (Susan Sontag),a,glg-30-02498507-a
3576,válido,1,a inferencia é válida,a,glg-30-02498708-a
3577,válido,1,un argumento válido,a,glg-30-02498708-a
3578,válido,1,un contrato válido,a,glg-30-02498708-a
3579,inválido,1,razoamento inválido,a,glg-30-02499750-a
3580,inválido,1,permiso de conducir inválido,a,glg-30-02499750-a
3581,valioso,1,diamante valioso,a,glg-30-02500884-a
3582,inútil,2,remolque un inútil,a,glg-30-02502163-a
3583,variable,2,as precipitacións no trópico son notoriamente variables,a,glg-30-02504131-a
3584,variable,2,ventos variables,a,glg-30-02504131-a
3585,variable,2,gastos variables,a,glg-30-02504131-a
3586,invariable,1,unha temperatura invariable,a,glg-30-02505716-a
3587,invariable,1,unha regra invariable,a,glg-30-02505716-a
3588,variado,1,inmigrantes de variadas tradicións étnicas e relixiosas,a,glg-30-02506555-a
3589,variado,1,o seu traballo é interesante e variado,a,glg-30-02506555-a
3590,velado,1,bailarín velado,a,glg-30-02508104-a
3591,velado,1,sombreiro velado,a,glg-30-02508104-a
3592,velado,1,ameazas veladas,a,glg-30-02508104-a
3593,velado,1,insultos velados,a,glg-30-02508104-a
3594,desvelado,1,unha nova xeración de mulleres desveladas en Irán,a,glg-30-02508277-a
3595,desvelado,1,aplaudiron a estatua de Winston Churchill cando foi desvelada,a,glg-30-02508277-a
3596,ventilado,1,cuarto ben ventilado,a,glg-30-02508766-a
3597,sen_ventilación,1,cuartos sen ventilación,a,glg-30-02509292-a
3598,vertebrado,1,"os peixes, os anfibios, os réptiles, as aves e os mamíferos son animais vertebrados",a,glg-30-02510062-a
3599,invertebrado,2,os vermes son un exemplo de animais invertebrados,a,glg-30-02510273-a
3600,violable,1,regra violable,a,glg-30-02510446-a
3601,violable,1,contrato violable,a,glg-30-02510446-a
3602,inviolable,1,a persoa do rei é inviolable,a,glg-30-02510604-a
3603,inviolable,1,xuramento inviolable,a,glg-30-02510604-a
3604,violento,1,ataque violento,a,glg-30-02510879-a
3605,violento,1,persoa violenta,a,glg-30-02510879-a
3606,violento,1,sentimentos violentos,a,glg-30-02510879-a
3607,violento,1,furia violenta,a,glg-30-02510879-a
3608,violento,1,sentín unha violenta antipatía,a,glg-30-02510879-a
3609,visible,2,obxecto visible,a,glg-30-02515341-a
3610,visible,2,estrelas visibles,a,glg-30-02515341-a
3611,visible,2,montañas visibles a distancia,a,glg-30-02515341-a
3612,visible,2,cambio de expresión visible,a,glg-30-02515341-a
3613,visible,2,ficheiros visibles,a,glg-30-02515341-a
3614,invisible,1,o home invisible,a,glg-30-02517265-a
3615,invisible,1,raios invisibles,a,glg-30-02517265-a
3616,invisible,1,remendo invisible,a,glg-30-02517265-a
3617,volátil,2,aceites volátiles,a,glg-30-02519555-a
3618,volátil,2,disolventes volátiles,a,glg-30-02519555-a
3619,non_volátil,1,ácido non volátil,a,glg-30-02520077-a
3620,voluntario,1,o home é un axente voluntario,a,glg-30-02520219-a
3621,voluntario,1,a participación foi voluntaria,a,glg-30-02520219-a
3622,voluntario,1,homicidio voluntario,a,glg-30-02520219-a
3623,voluntario,1,a xenerosidade é voluntaria en tempos de desastre ,a,glg-30-02520219-a
3624,voluntario,1,asistentes sociais voluntarios,a,glg-30-02520219-a
3625,voluntario,1,confesión voluntaria,a,glg-30-02520219-a
3626,involuntario,3,homicidio involuntario,a,glg-30-02521353-a
3627,involuntario,3,estremecemento involuntario,a,glg-30-02521353-a
3628,voluntario,2,movementos voluntarios,a,glg-30-02522267-a
3629,voluntario,2,músculos voluntarios,a,glg-30-02522267-a
3630,involuntario,2,músculos involuntarios,a,glg-30-02522417-a
3631,involuntario,2,fixo un arrinque involuntario,a,glg-30-02522417-a
3632,vulnerable,1,unha ponte vulnerable,a,glg-30-02523275-a
3633,invulnerable,1,os artilleiros revisaron a praia desde as súas posicións invulnerables nos acantilados,a,glg-30-02525206-a
3634,demandado,1,non pode manter os seus ollos fóra do xogo demandado,a,glg-30-02526925-a
3635,demandado,1,un criminal demandado,a,glg-30-02526925-a
3636,superfluo,1,tenta evitar os gastos superfluos,a,glg-30-02527734-a
3637,cálido,1,un corpo cálido,a,glg-30-02529264-a
3638,cálido,1,unha sala cálida,a,glg-30-02529264-a
3639,cálido,1,clima cálido,a,glg-30-02529264-a
3640,fresco,2,un día de outono fresco,a,glg-30-02529945-a
3641,fresco,2,unha sala fresca,a,glg-30-02529945-a
3642,fresco,2,un vestido de verán fresco,a,glg-30-02529945-a
3643,fresco,2,bebidas frescas,a,glg-30-02529945-a
3644,fresco,2,brisa fresca,a,glg-30-02529945-a
3645,caloroso,1,saúdo caloroso,a,glg-30-02530861-a
3646,caloroso,1,apoio caloroso,a,glg-30-02530861-a
3647,frío,1,as relacións foron frías e educadas,a,glg-30-02531422-a
3648,frío,1,unha recepción fría,a,glg-30-02531422-a
3649,frío,1,a fría idea de subir os impostos,a,glg-30-02531422-a
3650,cálido,2,"vermellos, amarelos e laranxas cálidos",a,glg-30-02531919-a
3651,fresco,3,"verdes, azuis e violetas frescos",a,glg-30-02532200-a
3652,afectuoso,1,deu unha afectuosa acollida ao descoñecido,a,glg-30-02533313-a
3653,lavable,1,la lavable,a,glg-30-02533810-a
3654,lavable,1,as mantas acrílicas tanto son quentes coma lavables,a,glg-30-02533810-a
3655,encerado,1,chans encerados,a,glg-30-02534315-a
3656,desencerado,1,o chan desencerado,a,glg-30-02534417-a
3657,crecente,2,a lúa crecente pasa de novo a chea,a,glg-30-02534501-a
3658,minguante,1,"despois da lúa chea, ven a lúa minguante",a,glg-30-02534690-a
3659,crecente,3,o estado crecente dos prezos,a,glg-30-02534877-a
3660,inflacionista,1,os prezos inflacionistas,a,glg-30-02538626-a
3661,deflacionista,1,medidas deflacionistas,a,glg-30-02538803-a
3662,destetado,1,o becerro recén destetado berrou cara a súa nai,a,glg-30-02539034-a
3663,lactante,1,algúns nenos son lactantes ata o segundo ou terceiro aniversario,a,glg-30-02539223-a
3664,servible,2,traxes de noite servibles,a,glg-30-02539359-a
3665,servible,2,aparello auditivo servible,a,glg-30-02539359-a
3666,inservible,2,os zapatos están inservibles por mor do desgaste,a,glg-30-02539576-a
3667,con_malas_herbas,1,un camiño con malas herbas,a,glg-30-02539717-a
3668,sen_malas_herbas,1,un xardín sen malas herbas,a,glg-30-02539877-a
3669,benvido,1,foi un alivio benvido,a,glg-30-02539968-a
3670,benvido,1,un convidado benvido,a,glg-30-02539968-a
3671,benvido,1,fixo que os nenos se sentisen benvidos,a,glg-30-02539968-a
3672,inoportuno,4,interrupción inoportuna,a,glg-30-02540236-a
3673,inoportuno,4,visitantes inoportunos,a,glg-30-02540236-a
3674,ben,1,parece estar completamente ben,a,glg-30-02540578-a
3675,ben,1,a ferida está case ben,a,glg-30-02540578-a
3676,ben,1,penso que estou ben; polo menos síntome ben,a,glg-30-02540578-a
3677,doente,3,está doente do estómago,a,glg-30-02541302-a
3678,mollado,1,traxe de baño mollado,a,glg-30-02547317-a
3679,mollado,1,beirarrúas molladas,a,glg-30-02547317-a
3680,seco,1,terra seca,a,glg-30-02551380-a
3681,seco,1,roupa seca,a,glg-30-02551380-a
3682,seco,1,clima seco,a,glg-30-02551380-a
3683,lactante,2,unha ama lactante,a,glg-30-02554267-a
3684,seca,2,unha vaca seca,a,glg-30-02554546-a
3685,seca,1,o voto a prol da lei seca lidérano os predicadores e contrabandistas,a,glg-30-02554940-a
3686,húmido,2,pintura húmida,a,glg-30-02555126-a
3687,seco,2,pintura seca,a,glg-30-02555267-a
3688,sen_rodas,1,arrastrando unha barca sen rodas chea de pedras,a,glg-30-02555777-a
3689,non_manual,1,o fillo dos mineiros aspiraba a unha ocupación non manual como bibliotecario,a,glg-30-02555954-a
3690,saudable,4,actitude saudable,a,glg-30-02557357-a
3691,saudable,4,aspecto saudable,a,glg-30-02557357-a
3692,malsán,2,fumar é un hábito malsán,a,glg-30-02559180-a
3693,largo,1,estradas largas,a,glg-30-02560548-a
3694,largo,1,un río de tres quilómetros de largo,a,glg-30-02560548-a
3695,estreito,2,unha ponte estreita,a,glg-30-02561888-a
3696,estreito,2,unha liña estreita cruza a páxina,a,glg-30-02561888-a
3697,amplo,2,venceu por unha ampla marxe,a,glg-30-02563068-a
3698,estreito,3,gañou por unha estreita marxe,a,glg-30-02563310-a
3699,manexable,1,é un libro grande pero manexable,a,glg-30-02563616-a
3700,pesado,1,comezamos a remolcar a estrutura pesada cara ao refuxio,a,glg-30-02563727-a
3701,pesado,1,case deixa caer o paquete pesado,a,glg-30-02563727-a
3702,con_perruca,1,os xuíces vístense con perruca e toga en determinados países,a,glg-30-02564546-a
3703,disposto,1,participante disposto,a,glg-30-02564986-a
3704,disposto,1,axudantes dispostos,a,glg-30-02564986-a
3705,non_disposto,1,un asistente non disposto,a,glg-30-02566015-a
3706,non_disposto,1,non disposto a afrontar os feitos,a,glg-30-02566015-a
3707,alado,1,os pés alados de Mercurio,a,glg-30-02566799-a
3708,con_fío,1,unha casa coa instalación de cable ben feita,a,glg-30-02568556-a
3709,sen_fíos,1,sistema de seguridade sen fíos,a,glg-30-02569030-a
3710,sabio,1,líder sabio,a,glg-30-02569130-a
3711,sabio,1,comentario sabio e perspicaz,a,glg-30-02569130-a
3712,insensato,2,observacións insensatas,a,glg-30-02570282-a
3713,insensato,2,decisión insensata,a,glg-30-02570282-a
3714,arborizado,1,terreo arborizado,a,glg-30-02572823-a
3715,arborizado,1,extensión fortemente arborizada,a,glg-30-02572823-a
3716,leñoso,1,plantas leñosas,a,glg-30-02575330-a
3717,leñoso,1,herbas perennes con talos leñosos,a,glg-30-02575330-a
3718,leñoso,1,aparencia leñosa,a,glg-30-02575330-a
3719,mundano,3,os bens mundanos e o progreso,a,glg-30-02577061-a
3720,non_mundano,1,era non mundano e non estrañaba as recompensas mundanas (Sheldon Cheney),a,glg-30-02578235-a
3721,tecido,3,fibras tecidas,a,glg-30-02579469-a
3722,tecido,3,os acontecementos tecidos na historia,a,glg-30-02579469-a
3723,tecido,3,as cancións folclóricas tecidas nunha sinfonía,a,glg-30-02579469-a
3724,sen_tecer,1,a folla de tapa é un material sen tecer que se fai batendo a cortiza ata convertela nunha folla fina,a,glg-30-02579952-a
3725,usado,2,un traxe usado,a,glg-30-02580449-a
3726,usado,2,os petos usados do abrigo,a,glg-30-02580449-a
3727,novo,3,isto parece novo,a,glg-30-02584699-a
3728,digno,2,un compañeiro digno,a,glg-30-02584981-a
3729,digno,2,unha causa digna,a,glg-30-02584981-a
3730,indigno,2,reconducir un alumno cuxa conduta sexa considerada indigna,a,glg-30-02588099-a
3731,indigno,2,indigno de perdón,a,glg-30-02588099-a
3732,árido,2,os desertos proporcionan ambientes áridos,a,glg-30-02588762-a
3733,hídrico,1,hábitat hídrico,a,glg-30-02589086-a
3734,mésico,1,hábitat mésico,a,glg-30-02589551-a
3735,zonal,1,modelo zonal da estrutura celular,a,glg-30-02589913-a
3736,zonal,1,división zonal,a,glg-30-02589913-a
3737,azonal,1,calefacción azonal,a,glg-30-02590057-a
3738,non_palmeado,1,ra primitiva con dedos non palmeados,a,glg-30-02591372-a
3739,polifacético,1,diamante polifacético,a,glg-30-02591506-a
3740,sen_faceta,1,xema sen facetas,a,glg-30-02591594-a
3741,reentrante,1,polígono con ángulos reentrantes,a,glg-30-02592015-a
3742,proactivo,1,inhibición proactiva,a,glg-30-02592147-a
3743,proactivo,1,interferencia proactiva,a,glg-30-02592147-a
3744,sincategoremático,1,'ou' é un termo sincategoremático,a,glg-30-02593269-a
3745,inmunocompetente,1,células inmunocompetentes,a,glg-30-02595469-a
3746,inmunodeficiente,1,roedores inmunodeficientes,a,glg-30-02595647-a
3747,florido,1,planta florida,a,glg-30-02597850-a
3748,sen_flores,1,planta sen flores,a,glg-30-02597951-a
3749,vexetal,1,rexións ricas en produtos de orixe vexetal,a,glg-30-02598211-a
3750,vexetal,1,cobertura vexetal,a,glg-30-02598211-a
3751,vexetal,1,capa vexetal en descomposición que cobre o chan do bosque,a,glg-30-02598211-a
3752,asfáltico,1,residuos asfálticos,a,glg-30-02598494-a
3753,muller,1,a igualdade de dereitos entre mulleres e homes é unha necesidade esencial nunha sociedade democrática moderna,n,glg-30-10787470-n
3754,rexión,3,na rexión abdominal,n,glg-30-05221895-n
3755,vía,2,as vías nasais,n,glg-30-05248181-n
3756,canle,1,a canle lacrimal estaba obstruída,n,glg-30-05250659-n
3757,canle,1,o veleno libérase a través dunha canle en forma de dentes de serpe,n,glg-30-05250659-n
3758,pelo,2,hai un pelo na miña sopa,n,glg-30-05254393-n
3759,cabelo,1,el peinou o cabelo,n,glg-30-05256085-n
3760,cabelo,2,cada cabelo está composto por capas de células mortas queratinizadas,n,glg-30-05254393-n
3761,raia,1,fixo a raia xusto polo medio da cabeza,n,glg-30-05256358-n
3762,fondo,1,O fondo do estómago,n,glg-30-05264545-n
3763,incisivo,2,a súa mala oclusión causouna a mala posición dos incisivos,n,glg-30-05306190-n
3764,augas,1,"antes de que unha muller dea a luz, rompe augas",n,glg-30-05399627-n
3765,tipo_0,1,as persoas con sangue tipo O son doadores universais,n,glg-30-05401229-n
3766,suor,1,derramaba suor pola súa testa,n,glg-30-05405751-n
3767,bulbo,2,"o bulbo é a parte máis vital do cerebro, porque contén os centros de control da respiración e do funcionamento do corazón",n,glg-30-05495172-n
3768,adenoide,1,o ensanchamento adenoide pode limitar a respiración dos nenos,n,glg-30-05529286-n
3769,pouta,1,espera a que lle poña as poutas derriba,n,glg-30-05565192-n
3770,costas,2,desde a caída dóenlle as costas,n,glg-30-05588174-n
3771,rostro,1,desexei ver a mirada no seu rostro cando recibise a noticia,n,glg-30-05601357-n
3772,tempa,1,as veas da súa tempa latexaban,n,glg-30-05602683-n
3773,CFC,2,o cloro no CFC provoca unha diminución do ozono atmosférico,n,glg-30-14603497-n
3774,pedra,1,a pedra é abundante en Nova Inglaterra e hai moitas canteiras,n,glg-30-14696793-n
3775,pedra_preciosa,1,tiña xoias feitas de todas as pedras preciosas máis raras,n,glg-30-14699752-n
3776,ADA,1,a discapacidade da ADA pode levar a unha forma de enfermidade da inmunodeficiencia combinada severa,n,glg-30-14707361-n
3777,ADA,1,o xene que codifica a ADA foi un dos xenes humanos que antes se puido illar e clonar para estudalo,n,glg-30-14707361-n
3778,metal_alcalino,1,os hidróxidos de metais alcalinos son fortemente alcalinos,n,glg-30-14712224-n
3779,COX-1,1,un triste efecto secundario dos antiinflamatorios non esteroides é que bloquean o COX-1,n,glg-30-14738052-n
3780,COX-2,1,os efectos beneficiosos dos antiinflamatorios non esteroides resultan da súa capacidade de bloquear a COX-2,n,glg-30-14738295-n
3781,corticoide,1,"o uso de corticoides a doses altas durante períodos prolongados de tempo produce importantes efectos secundarios, como a detención do crecemento e a osteoporose",n,glg-30-14751417-n
3782,ADN,1,o ADN é o rei das moléculas,n,glg-30-14830364-n
3783,lixo,2,gran parte do lixo foi transportado para fóra polos sumidoiros,n,glg-30-14856263-n
3784,CD4,1,o CD4 é un receptor para o VIH nos seres humanos,n,glg-30-14888529-n
3785,cor,2,ela usou unha cor diferente para a tapicería,n,glg-30-14984973-n
3786,toxoide,1,toxoide diftérico,n,glg-30-15034454-n
3787,agonizante,1,unha civilización agonizante,a,glg-30-00003939-a
3788,curare,1,o curare actúa bloqueando a transmisión colinérxica na intersección mioneural,n,glg-30-15111609-n
3789,comellón,1,un pervertido comellón,a,glg-30-00009978-a
3790,larpeiro,1,"un apetito larpeiro de alimentos, eloxios e praceres",a,glg-30-00009978-a
3791,xusto,1,a medida xusta,a,glg-30-00021766-a
3792,exacto,1,unha dimensión exacta,a,glg-30-00021766-a
